runner_id,race_id,meet_id,jockey_win_rate,jockey_total_races,jockey_roi,jockey_track_win_rate,jockey_track_races,jockey_win_rate_7d,jockey_races_7d,jockey_win_rate_30d,jockey_races_30d,jockey_win_rate_90d,jockey_races_90d,trainer_win_rate,trainer_total_races,trainer_roi,trainer_track_win_rate,trainer_track_races,trainer_win_rate_7d,trainer_races_7d,trainer_win_rate_30d,trainer_races_30d,trainer_win_rate_90d,trainer_races_90d,horse_win_rate,horse_total_races,horse_avg_finish,horse_days_since_last_race,horse_career_earnings,race_distance,race_distance_furlongs,surface_dirt,surface_turf,surface_synthetic,race_type_maiden,race_type_claiming,race_type_allowance,race_type_stakes,race_purse,race_min_claim_price,race_max_claim_price,is_graded_stakes,field_size,post_position,post_position_normalized,weight_carried,ml_odds_decimal,ml_odds_prob,ml_odds_rank,is_favorite,odds_category_heavy_favorite,odds_category_favorite,odds_category_second_tier,odds_category_mid_price,odds_category_longshot,odds_category_extreme_longshot,odds_category_unknown,target_win,target_finish_position
5810.0,639.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,12.0,5.0,0.4166666666666667,123.0,20.0,0.047619047619047616,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5811.0,639.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,12.0,6.0,0.5,116.0,10.0,0.09090909090909091,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5812.0,639.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,12.0,7.0,0.5833333333333334,123.0,20.0,0.047619047619047616,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5813.0,639.0,61.0,0.2222222222222222,8,-0.26249999999999996,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.18181818181818182,1,1.0,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,12.0,8.0,0.6666666666666666,123.0,2.0,0.3333333333333333,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5814.0,639.0,61.0,0.35714285714285715,4,3.7249999999999996,0.35714285714285715,4,0.35714285714285715,4,0.35714285714285715,4,0.35714285714285715,4,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,12.0,9.0,0.75,123.0,10.0,0.09090909090909091,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
5815.0,639.0,61.0,0.16666666666666666,2,0.3500000000000001,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.18181818181818182,1,4.8,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,12.0,10.0,0.8333333333333334,123.0,4.0,0.2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5816.0,639.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.08333333333333333,2,-1.0,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,2,0.1,0,5.0,999,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,12.0,11.0,0.9166666666666666,123.0,10.0,0.09090909090909091,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5817.0,639.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,12.0,12.0,1.0,123.0,30.0,0.03225806451612903,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5818.0,640.0,61.0,0.14285714285714285,4,0.44999999999999996,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,8.0,1.0,0.125,123.0,3.0,0.25,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
5819.0,640.0,61.0,0.16666666666666666,2,1.4500000000000002,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,8.0,2.0,0.25,123.0,4.5,0.18181818181818182,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
5820.0,640.0,61.0,0.2222222222222222,8,-0.26249999999999996,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,8.0,3.0,0.375,123.0,10.0,0.09090909090909091,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5821.0,640.0,61.0,0.35714285714285715,4,3.7249999999999996,0.35714285714285715,4,0.35714285714285715,4,0.35714285714285715,4,0.35714285714285715,4,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,8.0,4.0,0.5,123.0,15.0,0.0625,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5822.0,640.0,61.0,0.16666666666666666,2,0.3500000000000001,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,8.0,5.0,0.625,123.0,3.5,0.2222222222222222,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
5823.0,640.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.18181818181818182,1,6.4,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,8.0,6.0,0.75,118.0,10.0,0.09090909090909091,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5824.0,640.0,61.0,0.11764705882352941,7,-0.6571428571428571,0.11764705882352941,7,0.11764705882352941,7,0.11764705882352941,7,0.11764705882352941,7,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,8.0,7.0,0.875,123.0,2.5,0.2857142857142857,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5825.0,640.0,61.0,0.23076923076923078,3,3.6999999999999997,0.23076923076923078,3,0.23076923076923078,3,0.23076923076923078,3,0.23076923076923078,3,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,8.0,8.0,1.0,123.0,8.0,0.1111111111111111,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
5826.0,641.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26500.0,12500.0,12500.0,0.0,5.0,1.0,0.2,123.0,15.0,0.0625,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
5827.0,641.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.18181818181818182,1,6.4,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26500.0,12500.0,12500.0,0.0,5.0,2.0,0.4,118.0,4.0,0.2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
5828.0,641.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26500.0,12500.0,12500.0,0.0,5.0,3.0,0.6,116.0,20.0,0.047619047619047616,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5830.0,641.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26500.0,12500.0,12500.0,0.0,5.0,5.0,1.0,116.0,5.0,0.16666666666666666,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5831.0,641.0,61.0,0.07692307692307693,3,-1.0,0.07692307692307693,3,0.07692307692307693,3,0.07692307692307693,3,0.07692307692307693,3,0.2,5,1.2200000000000002,0.09090909090909091,1,0.2,5,0.2,5,0.2,5,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26500.0,12500.0,12500.0,0.0,5.0,6.0,1.2,123.0,4.5,0.18181818181818182,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5832.0,642.0,61.0,0.07692307692307693,3,-1.0,0.07692307692307693,3,0.07692307692307693,3,0.07692307692307693,3,0.07692307692307693,3,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,7.0,1.0,0.14285714285714285,123.0,20.0,0.047619047619047616,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5833.0,642.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,7.0,2.0,0.2857142857142857,118.0,6.0,0.14285714285714285,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
5834.0,642.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,7.0,3.0,0.42857142857142855,123.0,2.5,0.2857142857142857,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
5835.0,642.0,61.0,0.08333333333333333,2,-1.0,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,2,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,7.0,4.0,0.5714285714285714,123.0,6.0,0.14285714285714285,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
5836.0,642.0,61.0,0.2222222222222222,8,-0.26249999999999996,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,7.0,5.0,0.7142857142857143,123.0,8.0,0.1111111111111111,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
5837.0,642.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,7.0,6.0,0.8571428571428571,123.0,3.5,0.2222222222222222,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5838.0,642.0,61.0,0.14285714285714285,4,0.44999999999999996,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.18181818181818182,1,4.8,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24500.0,8000.0,8000.0,0.0,7.0,7.0,1.0,123.0,2.0,0.3333333333333333,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5839.0,643.0,61.0,0.16666666666666666,2,0.3500000000000001,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,-0.25,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.1,0,5.0,999,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23500.0,6250.0,6250.0,0.0,8.0,1.0,0.125,123.0,2.0,0.3333333333333333,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5840.0,643.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23500.0,6250.0,6250.0,0.0,8.0,2.0,0.25,121.0,30.0,0.03225806451612903,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5841.0,643.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23500.0,6250.0,6250.0,0.0,8.0,3.0,0.375,121.0,4.0,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5842.0,643.0,61.0,0.2222222222222222,8,-0.26249999999999996,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.18181818181818182,1,3.3,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23500.0,6250.0,6250.0,0.0,8.0,4.0,0.5,123.0,1.6,0.3846153846153846,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5843.0,643.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23500.0,6250.0,6250.0,0.0,8.0,5.0,0.625,116.0,30.0,0.03225806451612903,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5844.0,643.0,61.0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23500.0,6250.0,6250.0,0.0,8.0,6.0,0.75,116.0,6.0,0.14285714285714285,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
5845.0,643.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23500.0,6250.0,6250.0,0.0,8.0,7.0,0.875,121.0,12.0,0.07692307692307693,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5846.0,643.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23500.0,6250.0,6250.0,0.0,8.0,8.0,1.0,121.0,12.0,0.07692307692307693,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5847.0,644.0,61.0,0.11764705882352941,7,-0.6571428571428571,0.11764705882352941,7,0.11764705882352941,7,0.11764705882352941,7,0.11764705882352941,7,0.18181818181818182,1,7.6,0.1,0,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88000.0,75000.0,75000.0,0.0,7.0,1.0,0.14285714285714285,121.0,1.6,0.3846153846153846,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5848.0,644.0,61.0,0.2222222222222222,8,-0.26249999999999996,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.14285714285714285,4,-0.575,0.1,0,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.1,0,5.0,999,0.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88000.0,75000.0,75000.0,0.0,7.0,2.0,0.2857142857142857,121.0,1.4,0.4166666666666667,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5849.0,644.0,61.0,0.23076923076923078,3,3.6999999999999997,0.23076923076923078,3,0.23076923076923078,3,0.23076923076923078,3,0.23076923076923078,3,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88000.0,75000.0,75000.0,0.0,7.0,3.0,0.42857142857142855,121.0,8.0,0.1111111111111111,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
5850.0,644.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88000.0,75000.0,75000.0,0.0,7.0,4.0,0.5714285714285714,121.0,12.0,0.07692307692307693,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5851.0,644.0,61.0,0.21428571428571427,4,1.975,0.21428571428571427,4,0.21428571428571427,4,0.21428571428571427,4,0.21428571428571427,4,0.08333333333333333,2,-1.0,0.09090909090909091,1,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,2,0.1,0,5.0,999,0.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88000.0,75000.0,75000.0,0.0,7.0,5.0,0.7142857142857143,121.0,6.0,0.14285714285714285,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
5852.0,644.0,61.0,0.16666666666666666,2,1.4500000000000002,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88000.0,75000.0,75000.0,0.0,7.0,6.0,0.8571428571428571,123.0,20.0,0.047619047619047616,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
5853.0,644.0,61.0,0.14285714285714285,4,0.44999999999999996,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.07692307692307693,3,-1.0,0.07692307692307693,3,0.07692307692307693,3,0.07692307692307693,3,0.07692307692307693,3,0.1,0,5.0,999,0.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88000.0,75000.0,75000.0,0.0,7.0,7.0,1.0,123.0,10.0,0.09090909090909091,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5854.0,645.0,61.0,0.2222222222222222,8,-0.26249999999999996,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.2222222222222222,8,0.16666666666666666,2,-0.050000000000000044,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.1,0,5.0,999,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,8.0,1.0,0.125,122.0,2.5,0.2857142857142857,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
5855.0,645.0,61.0,0.14285714285714285,4,0.44999999999999996,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.14285714285714285,4,0.15384615384615385,3,2.4,0.16666666666666666,2,0.15384615384615385,3,0.15384615384615385,3,0.15384615384615385,3,0.1,0,5.0,999,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,8.0,2.0,0.25,122.0,4.0,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
5856.0,645.0,61.0,0.09090909090909091,1,-1.0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.18181818181818182,1,20.1,0.1,0,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,8.0,3.0,0.375,122.0,15.0,0.0625,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5857.0,645.0,61.0,0.16666666666666666,2,0.3500000000000001,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,2,0.18181818181818182,1,11.1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.1,0,5.0,999,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,8.0,4.0,0.5,122.0,10.0,0.09090909090909091,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
5858.0,645.0,61.0,0.15384615384615385,3,2.4,0.15384615384615385,3,0.15384615384615385,3,0.15384615384615385,3,0.15384615384615385,3,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,8.0,5.0,0.625,122.0,5.0,0.16666666666666666,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5859.0,645.0,61.0,0.23076923076923078,3,3.6999999999999997,0.23076923076923078,3,0.23076923076923078,3,0.23076923076923078,3,0.23076923076923078,3,0.1,0,0.0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,5.0,999,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,8.0,6.0,0.75,122.0,10.0,0.09090909090909091,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
5860.0,645.0,61.0,0.11764705882352941,7,-0.6571428571428571,0.11764705882352941,7,0.11764705882352941,7,0.11764705882352941,7,0.11764705882352941,7,0.09090909090909091,1,-1.0,0.1,0,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.1,0,5.0,999,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,8.0,7.0,0.875,122.0,3.0,0.25,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5861.0,645.0,61.0,0.21428571428571427,4,1.975,0.21428571428571427,4,0.21428571428571427,4,0.21428571428571427,4,0.21428571428571427,4,0.07142857142857142,4,-1.0,0.07692307692307693,3,0.07142857142857142,4,0.07142857142857142,4,0.07142857142857142,4,0.1,0,5.0,999,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,8.0,8.0,1.0,122.0,6.0,0.14285714285714285,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
